FishingEntityID,CountryGroupID,GearGroupID,Layer3GearID
165,13,401,41
165,13,401,49
165,13,401,20
165,13,401,50
165,13,401,46
165,13,401,44
165,13,401,45
165,13,401,47
165,13,401,48
53,13,401,43
53,13,401,55
53,13,401,41
53,13,401,49
53,13,401,20
53,13,401,50
53,13,401,46
53,13,401,44
53,13,401,45
53,13,401,47
53,13,401,48
58,13,401,43
58,13,401,55
58,13,401,41
58,13,401,49
58,13,401,20
58,13,401,50
58,13,401,46
58,13,401,44
58,13,401,45
58,13,401,47
58,13,401,48
66,13,401,43
66,13,401,55
66,13,401,41
66,13,401,49
66,13,401,20
66,13,401,50
66,13,401,46
66,13,401,44
66,13,401,45
66,13,401,47
66,13,401,48
70,6,401,43
70,6,401,55
70,6,401,41
70,6,401,49
70,6,401,20
70,6,401,50
70,6,401,46
70,6,401,44
70,6,401,45
70,6,401,47
70,6,401,48
86,13,401,43
86,13,401,55
86,13,401,41
86,13,401,49
86,13,401,20
86,13,401,50
86,13,401,46
86,13,401,44
86,13,401,45
86,13,401,47
86,13,401,48
88,13,401,43
88,13,401,55
88,13,401,41
88,13,401,49
88,13,401,20
88,13,401,50
88,13,401,46
88,13,401,44
88,13,401,45
88,13,401,47
88,13,401,48
98,13,401,43
98,13,401,55
98,13,401,41
98,13,401,49
98,13,401,20
98,13,401,50
98,13,401,46
98,13,401,44
98,13,401,45
98,13,401,47
98,13,401,48
101,13,401,43
101,13,401,55
101,13,401,41
101,13,401,49
101,13,401,20
101,13,401,50
101,13,401,46
101,13,401,44
101,13,401,45
101,13,401,47
101,13,401,48
106,7,401,43
106,7,401,55
106,7,401,41
106,7,401,49
106,7,401,20
106,7,401,50
106,7,401,46
106,7,401,44
106,7,401,45
106,7,401,47
106,7,401,48
118,13,401,43
118,13,401,55
118,13,401,41
118,13,401,49
118,13,401,20
118,13,401,50
118,13,401,46
118,13,401,44
118,13,401,45
118,13,401,47
118,13,401,48
140,13,401,43
140,13,401,55
140,13,401,41
140,13,401,49
140,13,401,20
140,13,401,50
140,13,401,46
140,13,401,44
140,13,401,45
140,13,401,47
140,13,401,48
141,13,401,43
141,13,401,55
141,13,401,41
141,13,401,49
141,13,401,20
141,13,401,50
141,13,401,46
141,13,401,44
141,13,401,45
141,13,401,47
141,13,401,48
169,13,401,43
169,13,401,55
169,13,401,41
169,13,401,49
169,13,401,20
169,13,401,50
169,13,401,46
169,13,401,44
169,13,401,45
169,13,401,47
169,13,401,48
183,13,401,43
183,13,401,55
183,13,401,41
183,13,401,49
183,13,401,20
183,13,401,50
183,13,401,46
183,13,401,44
183,13,401,45
183,13,401,47
183,13,401,48
55,11,401,43
55,11,401,55
55,11,401,41
55,11,401,49
55,11,401,20
55,11,401,50
55,11,401,46
55,11,401,44
55,11,401,45
55,11,401,47
55,11,401,48
54,13,401,43
54,13,401,55
54,13,401,41
54,13,401,49
54,13,401,20
54,13,401,50
54,13,401,46
54,13,401,44
54,13,401,45
54,13,401,47
54,13,401,48
62,1,401,43
62,1,401,55
62,1,401,41
62,1,401,49
62,1,401,20
62,1,401,50
62,1,401,46
62,1,401,44
62,1,401,45
62,1,401,47
62,1,401,48
64,1,401,43
64,1,401,55
64,1,401,41
64,1,401,49
64,1,401,20
64,1,401,50
64,1,401,46
64,1,401,44
64,1,401,45
64,1,401,47
64,1,401,48
63,3,401,43
63,3,401,55
63,3,401,41
63,3,401,49
63,3,401,20
63,3,401,50
63,3,401,46
63,3,401,44
63,3,401,45
63,3,401,47
63,3,401,48
67,1,401,43
67,1,401,55
67,1,401,41
67,1,401,49
67,1,401,20
67,1,401,50
67,1,401,46
67,1,401,44
67,1,401,45
67,1,401,47
67,1,401,48
72,4,401,43
72,4,401,55
72,4,401,41
72,4,401,49
72,4,401,20
72,4,401,50
72,4,401,46
72,4,401,44
72,4,401,45
72,4,401,47
72,4,401,48
75,11,401,43
75,11,401,55
75,11,401,41
75,11,401,49
75,11,401,20
75,11,401,50
75,11,401,46
75,11,401,44
75,11,401,45
75,11,401,47
75,11,401,48
142,1,401,43
142,1,401,55
142,1,401,41
142,1,401,49
142,1,401,20
142,1,401,50
142,1,401,46
142,1,401,44
142,1,401,45
142,1,401,47
142,1,401,48
51,1,401,43
51,1,401,55
51,1,401,41
51,1,401,49
51,1,401,20
51,1,401,50
51,1,401,46
51,1,401,44
51,1,401,45
51,1,401,47
51,1,401,48
76,1,401,43
76,1,401,55
76,1,401,41
76,1,401,49
76,1,401,20
76,1,401,50
76,1,401,46
76,1,401,44
76,1,401,45
76,1,401,47
76,1,401,48
77,11,401,43
77,11,401,55
77,11,401,41
77,11,401,49
77,11,401,20
77,11,401,50
77,11,401,46
77,11,401,44
77,11,401,45
77,11,401,47
77,11,401,48
79,11,401,43
79,11,401,55
79,11,401,41
79,11,401,49
79,11,401,20
79,11,401,50
79,11,401,46
79,11,401,44
79,11,401,45
79,11,401,47
79,11,401,48
81,13,401,43
81,13,401,55
81,13,401,41
81,13,401,49
81,13,401,20
81,13,401,50
81,13,401,46
81,13,401,44
81,13,401,45
81,13,401,47
81,13,401,48
87,3,401,43
87,3,401,55
87,3,401,41
87,3,401,49
87,3,401,20
87,3,401,50
87,3,401,46
87,3,401,44
87,3,401,45
87,3,401,47
87,3,401,48
90,4,401,43
90,4,401,55
90,4,401,41
90,4,401,49
90,4,401,20
90,4,401,50
90,4,401,46
90,4,401,44
90,4,401,45
90,4,401,47
90,4,401,48
91,5,401,43
91,5,401,55
91,5,401,41
91,5,401,49
91,5,401,20
91,5,401,50
91,5,401,46
91,5,401,44
91,5,401,45
91,5,401,47
91,5,401,48
95,5,401,43
95,5,401,55
95,5,401,41
95,5,401,49
95,5,401,20
95,5,401,50
95,5,401,46
95,5,401,44
95,5,401,45
95,5,401,47
95,5,401,48
99,1,401,43
99,1,401,55
99,1,401,41
99,1,401,49
99,1,401,20
99,1,401,50
99,1,401,46
99,1,401,44
99,1,401,45
99,1,401,47
99,1,401,48
100,1,401,43
100,1,401,55
100,1,401,41
100,1,401,49
100,1,401,20
100,1,401,50
100,1,401,46
100,1,401,44
100,1,401,45
100,1,401,47
100,1,401,48
113,1,401,43
113,1,401,55
113,1,401,41
113,1,401,49
113,1,401,20
113,1,401,50
113,1,401,46
113,1,401,44
113,1,401,45
113,1,401,47
113,1,401,48
108,1,401,43
108,1,401,55
108,1,401,41
108,1,401,49
108,1,401,20
108,1,401,50
108,1,401,46
108,1,401,44
108,1,401,45
108,1,401,47
108,1,401,48
110,8,401,43
110,8,401,55
110,8,401,41
110,8,401,49
110,8,401,20
110,8,401,50
110,8,401,46
110,8,401,44
110,8,401,45
110,8,401,47
110,8,401,48
3000,13,401,43
3000,13,401,55
3000,13,401,41
3000,13,401,49
3000,13,401,20
3000,13,401,50
3000,13,401,46
3000,13,401,44
3000,13,401,45
3000,13,401,47
3000,13,401,48
116,1,401,43
116,1,401,55
116,1,401,41
116,1,401,49
116,1,401,20
116,1,401,50
116,1,401,46
116,1,401,44
116,1,401,45
116,1,401,47
116,1,401,48
1000,2,401,43
1000,2,401,55
1000,2,401,41
1000,2,401,49
1000,2,401,20
1000,2,401,50
1000,2,401,46
1000,2,401,44
1000,2,401,45
1000,2,401,47
1000,2,401,48
128,13,401,43
128,13,401,55
128,13,401,41
128,13,401,49
128,13,401,20
128,13,401,50
128,13,401,46
128,13,401,44
128,13,401,45
128,13,401,47
128,13,401,48
135,7,401,43
135,7,401,55
135,7,401,41
135,7,401,49
135,7,401,20
135,7,401,50
135,7,401,46
135,7,401,44
135,7,401,45
135,7,401,47
135,7,401,48
138,3,401,43
138,3,401,55
138,3,401,41
138,3,401,49
138,3,401,20
138,3,401,50
138,3,401,46
138,3,401,44
138,3,401,45
138,3,401,47
138,3,401,48
148,10,401,43
148,10,401,55
148,10,401,41
148,10,401,49
148,10,401,20
148,10,401,50
148,10,401,46
148,10,401,44
148,10,401,45
148,10,401,47
148,10,401,48
155,1,401,43
155,1,401,55
155,1,401,41
155,1,401,49
155,1,401,20
155,1,401,50
155,1,401,46
155,1,401,44
155,1,401,45
155,1,401,47
155,1,401,48
157,1,401,43
157,1,401,55
157,1,401,41
157,1,401,49
157,1,401,20
157,1,401,50
157,1,401,46
157,1,401,44
157,1,401,45
157,1,401,47
157,1,401,48
194,6,401,43
194,6,401,55
194,6,401,41
194,6,401,49
194,6,401,20
194,6,401,50
194,6,401,46
194,6,401,44
194,6,401,45
194,6,401,47
194,6,401,48
158,1,401,43
158,1,401,55
158,1,401,41
158,1,401,49
158,1,401,20
158,1,401,50
158,1,401,46
158,1,401,44
158,1,401,45
158,1,401,47
158,1,401,48
159,1,401,43
159,1,401,55
159,1,401,41
159,1,401,49
159,1,401,20
159,1,401,50
159,1,401,46
159,1,401,44
159,1,401,45
159,1,401,47
159,1,401,48
154,4,401,43
154,4,401,55
154,4,401,41
154,4,401,49
154,4,401,20
154,4,401,50
154,4,401,46
154,4,401,44
154,4,401,45
154,4,401,47
154,4,401,48
152,4,401,43
152,4,401,55
152,4,401,41
152,4,401,49
152,4,401,20
152,4,401,50
152,4,401,46
152,4,401,44
152,4,401,45
152,4,401,47
152,4,401,48
168,11,401,43
168,11,401,55
168,11,401,41
168,11,401,49
168,11,401,20
168,11,401,50
168,11,401,46
168,11,401,44
168,11,401,45
168,11,401,47
168,11,401,48
170,3,401,43
170,3,401,55
170,3,401,41
170,3,401,49
170,3,401,20
170,3,401,50
170,3,401,46
170,3,401,44
170,3,401,45
170,3,401,47
170,3,401,48
172,1,401,43
172,1,401,55
172,1,401,41
172,1,401,49
172,1,401,20
172,1,401,50
172,1,401,46
172,1,401,44
172,1,401,45
172,1,401,47
172,1,401,48
177,1,401,43
177,1,401,55
177,1,401,41
177,1,401,49
177,1,401,20
177,1,401,50
177,1,401,46
177,1,401,44
177,1,401,45
177,1,401,47
177,1,401,48
178,3,401,43
178,3,401,55
178,3,401,41
178,3,401,49
178,3,401,20
178,3,401,50
178,3,401,46
178,3,401,44
178,3,401,45
178,3,401,47
178,3,401,48
187,8,401,43
187,8,401,55
187,8,401,41
187,8,401,49
187,8,401,20
187,8,401,50
187,8,401,46
187,8,401,44
187,8,401,45
187,8,401,47
187,8,401,48
2000,12,401,43
2000,12,401,55
2000,12,401,41
2000,12,401,49
2000,12,401,20
2000,12,401,50
2000,12,401,46
2000,12,401,44
2000,12,401,45
2000,12,401,47
2000,12,401,48
181,6,401,43
181,6,401,55
181,6,401,41
181,6,401,49
181,6,401,20
181,6,401,50
181,6,401,46
181,6,401,44
181,6,401,45
181,6,401,47
181,6,401,48
122,7,401,43
122,7,401,55
122,7,401,41
122,7,401,49
122,7,401,20
122,7,401,50
122,7,401,46
122,7,401,44
122,7,401,45
122,7,401,47
122,7,401,48
190,11,401,43
190,11,401,55
190,11,401,41
190,11,401,49
190,11,401,20
190,11,401,50
190,11,401,46
190,11,401,44
190,11,401,45
190,11,401,47
190,11,401,48
1,6,500,13
1,6,500,10
1,6,500,14
1,6,500,15
1,6,500,40
1,6,500,11
2,1,500,13
2,1,500,10
2,1,500,14
2,1,500,15
2,1,500,40
2,1,500,11
4,1,500,13
4,1,500,10
4,1,500,14
4,1,500,15
4,1,500,40
4,1,500,11
6,11,500,13
6,11,500,10
6,11,500,14
6,11,500,15
6,11,500,40
6,11,500,11
120,4,500,13
120,4,500,10
120,4,500,14
120,4,500,15
120,4,500,40
120,4,500,11
11,4,500,13
11,4,500,10
11,4,500,14
11,4,500,15
11,4,500,40
11,4,500,11
45,1,500,13
45,1,500,10
45,1,500,14
45,1,500,15
45,1,500,40
45,1,500,11
24,3,500,13
24,3,500,10
24,3,500,14
24,3,500,15
24,3,500,40
24,3,500,11
25,1,500,13
25,1,500,10
25,1,500,14
25,1,500,15
25,1,500,40
25,1,500,11
27,1,500,13
27,1,500,10
27,1,500,14
27,1,500,15
27,1,500,40
27,1,500,11
28,4,500,13
28,4,500,10
28,4,500,14
28,4,500,15
28,4,500,40
28,4,500,11
30,11,500,13
30,11,500,10
30,11,500,14
30,11,500,15
30,11,500,40
30,11,500,11
32,5,500,13
32,5,500,10
32,5,500,14
32,5,500,15
32,5,500,40
32,5,500,11
35,11,500,13
35,11,500,10
35,11,500,14
35,11,500,15
35,11,500,40
35,11,500,11
38,1,500,13
38,1,500,10
38,1,500,14
38,1,500,15
38,1,500,40
38,1,500,11
41,11,500,13
41,11,500,10
41,11,500,14
41,11,500,15
41,11,500,40
41,11,500,11
89,1,500,13
89,1,500,10
89,1,500,14
89,1,500,15
89,1,500,40
89,1,500,11
43,4,500,13
43,4,500,10
43,4,500,14
43,4,500,15
43,4,500,40
43,4,500,11
119,4,500,13
119,4,500,10
119,4,500,14
119,4,500,15
119,4,500,40
119,4,500,11
47,4,500,13
47,4,500,10
47,4,500,14
47,4,500,15
47,4,500,40
47,4,500,11
48,4,500,13
48,4,500,10
48,4,500,14
48,4,500,15
48,4,500,40
48,4,500,11
182,1,500,13
182,1,500,10
182,1,500,14
182,1,500,15
182,1,500,40
182,1,500,11
21,6,500,13
21,6,500,10
21,6,500,14
21,6,500,15
21,6,500,40
21,6,500,11
46,13,500,13
46,13,500,10
46,13,500,14
46,13,500,15
46,13,500,40
46,13,500,11
165,13,500,13
165,13,500,10
165,13,500,14
165,13,500,15
165,13,500,40
165,13,500,11
53,13,500,13
53,13,500,10
53,13,500,14
53,13,500,15
53,13,500,40
53,13,500,11
58,13,500,13
58,13,500,10
58,13,500,14
58,13,500,15
58,13,500,40
58,13,500,11
66,13,500,13
66,13,500,10
66,13,500,14
66,13,500,15
66,13,500,40
66,13,500,11
70,6,500,13
70,6,500,10
70,6,500,14
70,6,500,15
70,6,500,40
70,6,500,11
86,13,500,13
86,13,500,10
86,13,500,14
86,13,500,15
86,13,500,40
86,13,500,11
88,13,500,13
88,13,500,10
88,13,500,14
88,13,500,15
88,13,500,40
88,13,500,11
98,13,500,13
98,13,500,10
98,13,500,14
98,13,500,15
98,13,500,40
98,13,500,11
101,13,500,13
101,13,500,10
101,13,500,14
101,13,500,15
101,13,500,40
101,13,500,11
106,7,500,13
106,7,500,10
106,7,500,14
106,7,500,15
106,7,500,40
106,7,500,11
118,13,500,13
118,13,500,10
118,13,500,14
118,13,500,15
118,13,500,40
118,13,500,11
140,13,500,13
140,13,500,10
140,13,500,14
140,13,500,15
140,13,500,40
140,13,500,11
141,13,500,13
141,13,500,10
141,13,500,14
141,13,500,15
141,13,500,40
141,13,500,11
169,13,500,13
169,13,500,10
169,13,500,14
169,13,500,15
169,13,500,40
169,13,500,11
183,13,500,13
183,13,500,10
183,13,500,14
183,13,500,15
183,13,500,40
183,13,500,11
55,11,500,13
55,11,500,10
55,11,500,14
55,11,500,15
55,11,500,40
55,11,500,11
54,13,500,13
54,13,500,10
54,13,500,14
54,13,500,15
54,13,500,40
54,13,500,11
62,1,500,13
62,1,500,10
62,1,500,14
62,1,500,15
62,1,500,40
62,1,500,11
64,1,500,13
64,1,500,10
64,1,500,14
64,1,500,15
64,1,500,40
64,1,500,11
63,3,500,13
63,3,500,10
63,3,500,14
63,3,500,15
63,3,500,40
63,3,500,11
67,1,500,13
67,1,500,10
67,1,500,14
67,1,500,15
67,1,500,40
67,1,500,11
72,4,500,13
72,4,500,10
72,4,500,14
72,4,500,15
72,4,500,40
72,4,500,11
75,11,500,13
75,11,500,10
75,11,500,14
75,11,500,15
75,11,500,40
75,11,500,11
142,1,500,13
142,1,500,10
142,1,500,14
142,1,500,15
142,1,500,40
142,1,500,11
51,1,500,13
51,1,500,10
51,1,500,14
51,1,500,15
51,1,500,40
51,1,500,11
76,1,500,13
76,1,500,10
76,1,500,14
76,1,500,15
76,1,500,40
76,1,500,11
77,11,500,13
77,11,500,10
77,11,500,14
77,11,500,15
77,11,500,40
77,11,500,11
79,11,500,13
79,11,500,10
79,11,500,14
79,11,500,15
79,11,500,40
79,11,500,11
81,13,500,13
81,13,500,10
81,13,500,14
81,13,500,15
81,13,500,40
81,13,500,11
90,4,500,13
90,4,500,10
90,4,500,14
90,4,500,15
90,4,500,40
90,4,500,11
99,1,500,13
99,1,500,10
99,1,500,14
99,1,500,15
99,1,500,40
99,1,500,11
100,1,500,13
100,1,500,10
100,1,500,14
100,1,500,15
100,1,500,40
100,1,500,11
113,1,500,13
113,1,500,10
113,1,500,14
113,1,500,15
113,1,500,40
113,1,500,11
108,1,500,13
108,1,500,10
108,1,500,14
108,1,500,15
108,1,500,40
108,1,500,11
3000,13,500,13
3000,13,500,10
3000,13,500,14
3000,13,500,15
3000,13,500,40
3000,13,500,11
116,1,500,13
116,1,500,10
116,1,500,14
116,1,500,15
116,1,500,40
116,1,500,11
1000,2,500,13
1000,2,500,10
1000,2,500,14
1000,2,500,15
1000,2,500,40
1000,2,500,11
125,1,500,13
125,1,500,10
125,1,500,14
125,1,500,15
125,1,500,40
125,1,500,11
128,13,500,13
128,13,500,10
128,13,500,14
128,13,500,15
128,13,500,40
128,13,500,11
138,3,500,13
138,3,500,10
138,3,500,14
138,3,500,15
138,3,500,40
138,3,500,11
155,1,500,13
155,1,500,10
155,1,500,14
155,1,500,15
155,1,500,40
155,1,500,11
157,1,500,13
157,1,500,10
157,1,500,14
157,1,500,15
157,1,500,40
157,1,500,11
194,6,500,13
194,6,500,10
194,6,500,14
194,6,500,15
194,6,500,40
194,6,500,11
158,1,500,13
158,1,500,10
158,1,500,14
158,1,500,15
158,1,500,40
158,1,500,11
154,4,500,13
154,4,500,10
154,4,500,14
154,4,500,15
154,4,500,40
154,4,500,11
152,4,500,13
152,4,500,10
152,4,500,14
152,4,500,15
152,4,500,40
152,4,500,11
168,11,500,13
168,11,500,10
168,11,500,14
168,11,500,15
168,11,500,40
168,11,500,11
170,3,500,13
170,3,500,10
170,3,500,14
170,3,500,15
170,3,500,40
170,3,500,11
172,1,500,13
172,1,500,10
172,1,500,14
172,1,500,15
172,1,500,40
172,1,500,11
175,4,500,13
175,4,500,10
175,4,500,14
175,4,500,15
175,4,500,40
175,4,500,11
178,3,500,13
178,3,500,10
178,3,500,14
178,3,500,15
178,3,500,40
178,3,500,11
187,8,500,13
187,8,500,10
187,8,500,14
187,8,500,15
187,8,500,40
187,8,500,11
2000,12,500,13
2000,12,500,10
2000,12,500,14
2000,12,500,15
2000,12,500,40
2000,12,500,11
181,6,500,13
181,6,500,10
181,6,500,14
181,6,500,15
181,6,500,40
181,6,500,11
122,7,500,13
122,7,500,10
122,7,500,14
122,7,500,15
122,7,500,40
122,7,500,11
190,11,500,13
190,11,500,10
190,11,500,14
190,11,500,15
190,11,500,40
190,11,500,11
1,6,700,19
1,6,700,41
1,6,700,67
1,6,700,21
1,6,700,56
1,6,700,58
1,6,700,57
2,1,700,19
2,1,700,41
2,1,700,67
2,1,700,21
2,1,700,56
2,1,700,58
2,1,700,57
4,1,700,19
4,1,700,41
4,1,700,67
4,1,700,21
4,1,700,56
4,1,700,58
4,1,700,57
5,4,700,19
5,4,700,41
5,4,700,67
5,4,700,21
5,4,700,56
5,4,700,58
5,4,700,57
6,11,700,19
6,11,700,41
6,11,700,67
6,11,700,21
6,11,700,56
6,11,700,58
6,11,700,57
120,4,700,19
120,4,700,41
120,4,700,67
120,4,700,21
120,4,700,56
120,4,700,58
120,4,700,57
11,4,700,19
11,4,700,41
11,4,700,67
11,4,700,21
11,4,700,56
11,4,700,58
11,4,700,57
45,1,700,19
45,1,700,41
45,1,700,67
45,1,700,21
45,1,700,56
45,1,700,58
45,1,700,57
25,1,700,19
25,1,700,41
25,1,700,67
25,1,700,21
25,1,700,56
25,1,700,58
25,1,700,57
27,1,700,19
27,1,700,41
27,1,700,67
27,1,700,21
27,1,700,56
27,1,700,58
27,1,700,57
28,4,700,19
28,4,700,41
28,4,700,67
28,4,700,21
28,4,700,56
28,4,700,58
28,4,700,57
30,11,700,19
30,11,700,41
30,11,700,67
30,11,700,21
30,11,700,56
30,11,700,58
30,11,700,57
35,11,700,19
35,11,700,41
35,11,700,67
35,11,700,21
35,11,700,56
35,11,700,58
35,11,700,57
38,1,700,19
38,1,700,41
38,1,700,67
38,1,700,21
38,1,700,56
38,1,700,58
38,1,700,57
41,11,700,19
41,11,700,41
41,11,700,67
41,11,700,21
41,11,700,56
41,11,700,58
41,11,700,57
43,4,700,19
43,4,700,41
43,4,700,67
43,4,700,21
43,4,700,56
43,4,700,58
43,4,700,57
119,4,700,19
119,4,700,41
119,4,700,67
119,4,700,21
119,4,700,56
119,4,700,58
119,4,700,57
47,4,700,19
47,4,700,41
47,4,700,67
47,4,700,21
47,4,700,56
47,4,700,58
47,4,700,57
48,4,700,19
48,4,700,41
48,4,700,67
48,4,700,21
48,4,700,56
48,4,700,58
48,4,700,57
182,1,700,19
182,1,700,41
182,1,700,67
182,1,700,21
182,1,700,56
182,1,700,58
182,1,700,57
21,6,700,19
21,6,700,41
21,6,700,67
21,6,700,21
21,6,700,56
21,6,700,58
21,6,700,57
46,13,700,19
46,13,700,41
46,13,700,67
46,13,700,21
46,13,700,56
46,13,700,58
46,13,700,57
165,13,700,19
165,13,700,41
165,13,700,67
165,13,700,21
165,13,700,56
165,13,700,58
165,13,700,57
53,13,700,19
53,13,700,41
53,13,700,67
53,13,700,21
53,13,700,56
53,13,700,58
53,13,700,57
58,13,700,19
58,13,700,41
58,13,700,67
58,13,700,21
58,13,700,56
58,13,700,58
58,13,700,57
66,13,700,19
66,13,700,41
66,13,700,67
66,13,700,21
66,13,700,56
66,13,700,58
66,13,700,57
70,6,700,19
70,6,700,41
70,6,700,67
70,6,700,21
70,6,700,56
70,6,700,58
70,6,700,57
86,13,700,19
86,13,700,41
86,13,700,67
86,13,700,21
86,13,700,56
86,13,700,58
86,13,700,57
88,13,700,19
88,13,700,41
88,13,700,67
88,13,700,21
88,13,700,56
88,13,700,58
88,13,700,57
98,13,700,19
98,13,700,41
98,13,700,67
98,13,700,21
98,13,700,56
98,13,700,58
98,13,700,57
101,13,700,19
101,13,700,41
101,13,700,67
101,13,700,21
101,13,700,56
101,13,700,58
101,13,700,57
106,7,700,19
106,7,700,41
106,7,700,67
106,7,700,21
106,7,700,56
106,7,700,58
106,7,700,57
118,13,700,19
118,13,700,41
118,13,700,67
118,13,700,21
118,13,700,56
118,13,700,58
118,13,700,57
140,13,700,19
140,13,700,41
140,13,700,67
140,13,700,21
140,13,700,56
140,13,700,58
140,13,700,57
141,13,700,19
141,13,700,41
141,13,700,67
141,13,700,21
141,13,700,56
141,13,700,58
141,13,700,57
169,13,700,19
169,13,700,41
169,13,700,67
169,13,700,21
169,13,700,56
169,13,700,58
169,13,700,57
183,13,700,19
183,13,700,41
183,13,700,67
183,13,700,21
183,13,700,56
183,13,700,58
183,13,700,57
55,11,700,19
55,11,700,41
55,11,700,67
55,11,700,21
55,11,700,56
55,11,700,58
55,11,700,57
54,13,700,19
54,13,700,41
54,13,700,67
54,13,700,21
54,13,700,56
54,13,700,58
54,13,700,57
62,1,700,19
62,1,700,41
62,1,700,67
62,1,700,21
62,1,700,56
62,1,700,58
62,1,700,57
64,1,700,19
64,1,700,41
64,1,700,67
64,1,700,21
64,1,700,56
64,1,700,58
64,1,700,57
63,3,700,19
63,3,700,41
63,3,700,67
63,3,700,21
63,3,700,56
63,3,700,58
63,3,700,57
67,1,700,19
67,1,700,41
67,1,700,67
67,1,700,21
67,1,700,56
67,1,700,58
67,1,700,57
72,4,700,19
72,4,700,41
72,4,700,67
72,4,700,21
72,4,700,56
72,4,700,58
72,4,700,57
75,11,700,19
75,11,700,41
75,11,700,67
75,11,700,21
75,11,700,56
75,11,700,58
75,11,700,57
142,1,700,19
142,1,700,41
142,1,700,67
142,1,700,21
142,1,700,56
142,1,700,58
142,1,700,57
51,1,700,19
51,1,700,41
51,1,700,67
51,1,700,21
51,1,700,56
51,1,700,58
51,1,700,57
76,1,700,19
76,1,700,41
76,1,700,67
76,1,700,21
76,1,700,56
76,1,700,58
76,1,700,57
77,11,700,19
77,11,700,41
77,11,700,67
77,11,700,21
77,11,700,56
77,11,700,58
77,11,700,57
79,11,700,19
79,11,700,41
79,11,700,67
79,11,700,21
79,11,700,56
79,11,700,58
79,11,700,57
81,13,700,19
81,13,700,41
81,13,700,67
81,13,700,21
81,13,700,56
81,13,700,58
81,13,700,57
90,4,700,19
90,4,700,41
90,4,700,67
90,4,700,21
90,4,700,56
90,4,700,58
90,4,700,57
97,3,700,19
97,3,700,41
97,3,700,67
97,3,700,21
97,3,700,56
97,3,700,58
97,3,700,57
99,1,700,19
99,1,700,41
99,1,700,67
99,1,700,21
99,1,700,56
99,1,700,58
99,1,700,57
113,1,700,19
113,1,700,41
113,1,700,67
113,1,700,21
113,1,700,56
113,1,700,58
113,1,700,57
108,1,700,19
108,1,700,41
108,1,700,67
108,1,700,21
108,1,700,56
108,1,700,58
108,1,700,57
3000,13,700,19
3000,13,700,41
3000,13,700,67
3000,13,700,21
3000,13,700,56
3000,13,700,58
3000,13,700,57
116,1,700,19
116,1,700,41
116,1,700,67
116,1,700,21
116,1,700,56
116,1,700,58
116,1,700,57
1000,2,700,19
1000,2,700,41
1000,2,700,67
1000,2,700,21
1000,2,700,56
1000,2,700,58
1000,2,700,57
125,1,700,19
125,1,700,41
125,1,700,67
125,1,700,21
125,1,700,56
125,1,700,58
125,1,700,57
144,9,700,19
144,9,700,41
144,9,700,67
144,9,700,21
144,9,700,56
144,9,700,58
144,9,700,57
155,1,700,19
155,1,700,41
155,1,700,67
155,1,700,21
155,1,700,56
155,1,700,58
155,1,700,57
157,1,700,19
157,1,700,41
157,1,700,67
157,1,700,21
157,1,700,56
157,1,700,58
157,1,700,57
194,6,700,19
194,6,700,41
194,6,700,67
194,6,700,21
194,6,700,56
194,6,700,58
194,6,700,57
158,1,700,19
158,1,700,41
158,1,700,67
158,1,700,21
158,1,700,56
158,1,700,58
158,1,700,57
154,4,700,19
154,4,700,41
154,4,700,67
154,4,700,21
154,4,700,56
154,4,700,58
154,4,700,57
152,4,700,19
152,4,700,41
152,4,700,67
152,4,700,21
152,4,700,56
152,4,700,58
152,4,700,57
168,11,700,19
168,11,700,41
168,11,700,67
168,11,700,21
168,11,700,56
168,11,700,58
168,11,700,57
170,3,700,19
170,3,700,41
170,3,700,67
170,3,700,21
170,3,700,56
170,3,700,58
170,3,700,57
172,1,700,19
172,1,700,41
172,1,700,67
172,1,700,21
172,1,700,56
172,1,700,58
172,1,700,57
177,1,700,19
177,1,700,41
177,1,700,67
177,1,700,21
177,1,700,56
177,1,700,58
177,1,700,57
178,3,700,19
178,3,700,41
178,3,700,67
178,3,700,21
178,3,700,56
178,3,700,58
178,3,700,57
187,8,700,19
187,8,700,41
187,8,700,67
187,8,700,21
187,8,700,56
187,8,700,58
187,8,700,57
2000,12,700,19
2000,12,700,41
2000,12,700,67
2000,12,700,21
2000,12,700,56
2000,12,700,58
2000,12,700,57
13,4,700,19
13,4,700,41
13,4,700,67
13,4,700,21
13,4,700,56
13,4,700,58
13,4,700,57
19,4,700,19
19,4,700,41
19,4,700,67
19,4,700,21
19,4,700,56
19,4,700,58
19,4,700,57
179,4,700,19
179,4,700,41
179,4,700,67
179,4,700,21
179,4,700,56
179,4,700,58
179,4,700,57
181,6,700,19
181,6,700,41
181,6,700,67
181,6,700,21
181,6,700,56
181,6,700,58
181,6,700,57
4,1,601,62
4,1,601,41
6,11,601,62
6,11,601,41
120,4,601,62
120,4,601,41
11,4,601,62
11,4,601,41
45,1,601,62
45,1,601,41
24,3,601,62
24,3,601,41
25,1,601,62
25,1,601,41
26,8,601,62
26,8,601,41
28,4,601,62
28,4,601,41
30,11,601,62
30,11,601,41
35,11,601,62
35,11,601,41
38,1,601,62
38,1,601,41
41,11,601,62
41,11,601,41
43,4,601,62
43,4,601,41
119,4,601,62
119,4,601,41
48,4,601,62
